id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1271601605494168292,"Best location, heart of the city w 2 quiet rooms",536164548,Ferencne,,V. kerület,47.493602,19.055256,Entire home/apt,21768,3,41,2025-08-27,3.86,1,136,41,MA23063411
1271639998433617234,"Central Apartman a Bazilikánál, erkéllyel,6fő",658031079,Andrea,,VI. kerület,47.5022434,19.0555552,Entire home/apt,28120,3,52,2025-09-21,4.98,1,98,52,MA19012398
1271691136213786744,Little bird,2647823,Arnold,,VI. kerület,47.509042537843804,19.062880516961926,Entire home/apt,39106,1,0,,,8,332,0,EG24099423
1271779684224004791,"Rétifarkas Ap. fantastic views, free parking",658096070,Zoltán,,XI. kerület,47.4782327,19.0076956,Entire home/apt,35683,2,2,2025-08-02,0.36,1,328,2,MA24098703
1272333986318568549,Grey City Comfort: 2-BR Apartment Near Keleti,54090511,Laura,,VIII. kerület,47.50061277014776,19.08204374445248,Entire home/apt,24816,2,16,2025-09-08,1.73,84,342,16,MA22052268
1272530611781590151,Your Dream Home at Váci street,45833036,Rbnb,,V. kerület,47.4888027,19.0563545,Entire home/apt,33703,1,34,2025-09-08,3.08,25,76,34,MA19015962
1272590482992751233,City Sky Lodge luxus belvárosi apartman terasszal,658299723,Katalin,,VI. kerület,47.5007049,19.0593615,Entire home/apt,39106,2,5,2025-01-18,0.45,1,80,5,EG24098147
1272989632078646136,Oasis 1. stylish new apartment w Ac,658383408,Dezső,,XIII. kerület,47.5158453,19.0529944,Entire home/apt,15913,2,37,2025-09-08,3.66,2,136,37,MA24100444
1272996366731421578,Home of Mercedes,658384617,Natalia,,VI. kerület,47.50867,19.0609,Entire home/apt,24659,1,67,2025-09-08,6.15,1,185,67,MA24099407
1273038288558214048,Enigma Estate Apartment,134038284,Adam,,VII. kerület,47.50158,19.06384,Entire home/apt,15388,1,5,2025-07-09,0.55,396,311,5,MA24089955
