id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1014236521245893210,Stanza singola luminosa e calma,544217877,Beatrice,Kreis 11,Seebach,47.42402603708035,8.53779347672118,Private room,,15,0,,,1,9,0,
1014891352344372127,6 months subrent -  Apartment near Lake,36500757,Natalie,Kreis 2,Wollishofen,47.34333,8.53536,Entire home/apt,,60,1,2024-02-24,0.06,1,0,0,
1015274312893537526,Cosy apartment & vibrating area,9949302,David,Kreis 4,Hard,47.37635774806796,8.516262960852048,Entire home/apt,157,6,1,2025-03-18,0.29,1,269,1,
1015386354272842660,Privat room in Zürich,271200015,Yevheniya,Kreis 9,Altstetten,47.39118,8.48546,Private room,43,6,1,2024-02-04,0.06,2,236,0,
1015556266826825255,"Blueground | Altstetten, private w/d, nr shopping",434204093,Blueground,Kreis 9,Altstetten,47.3933804,8.4728414,Entire home/apt,329,30,1,2024-01-05,0.06,175,192,0,
1015556645273882415,"Blueground | Altstetten, storage & w/d, nr shops",434204093,Blueground,Kreis 9,Altstetten,47.39347,8.47268,Entire home/apt,229,30,0,,,175,314,0,
1015559287001951455,"Blueground | Altstetten, storage & w/d, nr shops",434204093,Blueground,Kreis 9,Altstetten,47.3934656,8.4726818,Entire home/apt,308,30,1,2024-07-13,0.09,175,340,1,
1015811749301784365,Hilda,60673302,,Kreis 4,Hard,47.3768819,8.5147256,Entire home/apt,158,1,27,2025-05-30,1.43,5,328,13,
1015811880105348910,HildaOne,60673302,,Kreis 4,Hard,47.3768819,8.5147256,Entire home/apt,361,1,32,2025-06-10,1.70,5,323,19,
1016678397999599865,modern Studio in the Center,502910612,Heribel,Kreis 4,Langstrasse,47.38017,8.52554,Entire home/apt,107,1,217,2025-06-12,11.07,2,205,135,
1017180158142499649,An Apartment just for you!,321212544,Reduan,Kreis 12,Schwamendingen-Mitte,47.40391,8.57235,Entire home/apt,,2,22,2024-10-05,1.11,1,0,5,
1017372655981897731,Zentral gelegene Altbauwohnung,5586614,Monika,Kreis 3,Sihlfeld,47.3707273,8.5234684,Entire home/apt,192,3,18,2025-06-14,1.29,1,206,14,
1018002205712871998,Sunlit Zurich Hill-View Apt,18961027,Michael,Kreis 10,Wipkingen,47.39655,8.51541,Entire home/apt,,3,5,2024-08-24,0.26,1,0,3,
1018055803903900739,Schöne und helle Wohnung neben dem Zürichberg,545031935,Margita,Kreis 7,Hirslanden,47.36372,8.56605,Entire home/apt,,1,0,,,1,0,0,
1019395099549040026,Zurich Oasis: Central & Spacious,2913126,,Kreis 3,Sihlfeld,47.37567,8.50964,Entire home/apt,,20,0,,,1,0,0,
1020050647582511342,Beautiful spacious apartment,2845833,Rebekka,Kreis 6,Oberstrass,47.38923,8.54604,Entire home/apt,,6,2,2024-03-16,0.12,1,0,0,
1020113726768661325,"New spartment in Zürich, Manegg",491534854,Evelyn,Kreis 2,Wollishofen,47.3421451,8.5189497,Private room,,1,5,2023-12-09,0.26,1,0,0,
1020786077454503533,"Studio Apartment Suite, Franklinstrasse",17484617,Marie,Kreis 11,Oerlikon,47.4092669,8.5450988,Entire home/apt,208,1,6,2025-06-19,0.35,23,152,1,
1020962962359420573,chill's place,545736651,Arad,Kreis 7,Fluntern,47.3757799,8.5609874,Entire home/apt,120,114,0,,,1,179,0,
1021523957746787398,Amazing 4BR flat in the city centre (Sky9),23561865,Dimi,Kreis 7,Hirslanden,47.36096111664896,8.565278768720905,Entire home/apt,281,2,11,2025-01-03,0.56,129,0,1,
1021537454386932693,Zurich  2 Bedrooms Appartement,394516021,Miftari,Kreis 3,Alt-Wiedikon,47.36392,8.52016,Entire home/apt,,3,10,2024-08-09,0.51,1,0,4,
1022652083600817569,Longterm Design Apartment 50% Shared Times,345325531,Matthias Obed,Kreis 4,Hard,47.37632565102711,8.515711600335276,Private room,65,90,1,2024-03-31,0.07,1,358,0,
1022896634414576636,"Beautiful Studio ""Farfallina""",371008290,Sonia,Kreis 6,Unterstrass,47.39487,8.54415,Entire home/apt,121,1,51,2025-01-25,2.60,12,38,24,
1022957108219903556,Big Luxury Apartment - Central to everything,3724660,Martin,Kreis 11,Seebach,47.4187364,8.5574196,Entire home/apt,,2,5,2025-06-15,0.38,1,0,4,
1023271067336690245,"Zimmer in ruhiger Lage, 1 Doppelbett",472767311,Syrille,Kreis 12,Schwamendingen-Mitte,47.40669,8.57571,Private room,,2,33,2025-06-20,1.91,1,2,20,
1023595339847225245,Kids friendly apartment,3069665,Cristian,Kreis 6,Oberstrass,47.38457,8.54798,Entire home/apt,180,1,3,2024-07-17,0.17,1,263,1,
1023914337208790785,Modern and stylish apartment + parking included,122414851,Diana,Kreis 9,Altstetten,47.38812,8.49128,Private room,165,2,4,2024-09-28,0.29,1,165,3,
1024034984807689124,Downtown Deluxe Studio with Queen Bed (BE-55),25291258,Delta,Kreis 3,Sihlfeld,47.3750137,8.515848499999999,Entire home/apt,117,1,14,2025-06-06,1.10,34,255,12,
1024047879078263896,Urban Oasis with Queen Bed and City View (BE-53),25291258,Delta,Kreis 3,Sihlfeld,47.3750137,8.515848499999999,Entire home/apt,104,1,17,2025-05-28,0.89,34,236,9,
1024059169079550886,Superior Studio in Zurich (BE-51),25291258,Delta,Kreis 3,Sihlfeld,47.3750137,8.5158485,Entire home/apt,139,1,29,2025-06-07,1.60,34,331,19,
1024467972844172953,Basic 3.5 flat 20 min from city center Gib 51 02,123896618,Sharedlock,Kreis 10,Höngg,47.41312,8.4805,Entire home/apt,,1,2,2025-04-18,0.51,20,0,2,
1024500419576875012,"Spacious Attica, 4,5 rooms Gib 51 32",123896618,Sharedlock,Kreis 10,Höngg,47.4113,8.48181,Entire home/apt,,1,0,,,20,0,0,
1025881991724832677,Studio with lakeview and balcony (255C/15),13570663,Christian Robert,Kreis 8,Mühlebach,47.34961,8.5635,Entire home/apt,85,3,19,2025-06-14,0.99,37,314,16,
1025920819341215075,Downtown Deluxe Studio with Queen Bed (BE-46),25291258,Delta,Kreis 3,Sihlfeld,47.3750137,8.515848499999999,Entire home/apt,118,1,10,2025-06-12,1.00,34,262,10,
1026674027836526710,"Blueground | Wiedikon, storage & w/d, nr market",434204093,Blueground,Kreis 3,Alt-Wiedikon,47.3626504,8.521195200000003,Entire home/apt,436,30,1,2024-08-12,0.09,175,270,1,
1028042934408380310,woning in Zürich,30015385,Loes,Kreis 11,Seebach,47.41982,8.55346,Entire home/apt,,2,1,2023-12-24,0.05,1,0,0,
1028134450181795036,Apartment Barcelona,526753396,Marcin,Kreis 11,Affoltern,47.41594,8.51345,Entire home/apt,124,1,159,2025-06-16,8.35,1,10,90,
1028797989385388693,Central 2-bedroom apartment,8203404,Stefan,Kreis 3,Sihlfeld,47.37649,8.49995,Entire home/apt,,3,4,2024-01-01,0.21,2,0,0,
1029650793095032337,Cozy and sunny 2BR flat in the city centre (Sky10),23561865,Dimi,Kreis 7,Hirslanden,47.36185,8.56534,Entire home/apt,226,2,44,2025-06-09,2.30,129,19,32,
1029678068860825601,Fantastic 1BR flat in the city centre (Sky11),23561865,Dimi,Kreis 7,Hirslanden,47.36151,8.56417,Entire home/apt,186,2,11,2025-05-18,0.57,129,22,4,
1030136300895717374,Sunny and big studio Zürich city (SUN 10),23561865,Dimi,Kreis 6,Unterstrass,47.38255849999999,8.5442055,Entire home/apt,148,2,38,2024-09-27,2.01,129,0,7,
1030269442556536532,Appartamento 3 locali - Oerlikon,547665069,Laura,Kreis 11,Seebach,47.41528,8.5551,Entire home/apt,90,30,0,,,1,356,0,
1030468640706430341,Nice room in the heart of Zurich,547714578,Olaf,Kreis 3,Alt-Wiedikon,47.36685,8.52185,Private room,52,2,44,2025-06-09,2.31,2,50,24,
1030562747493246300,2 Bed Apartment with Rooftop,264197477,Alessio,Kreis 4,Langstrasse,47.3751,8.53112,Entire home/apt,,5,1,2023-12-10,0.05,1,0,0,
1031613355944412380,Functional apartment in Zurich,1229459,Swissstay,Kreis 8,Weinegg,47.3612839,8.5597506,Entire home/apt,172,2,32,2025-05-31,2.17,77,91,26,
1033132085803812480,Studio in Zürich Altstetten,500051456,Jörg,Kreis 9,Altstetten,47.38901,8.49342,Entire home/apt,90,6,6,2025-05-17,0.58,1,18,6,
1033221791083292013,Modern and clean city apartment,191038354,Daniel,Kreis 9,Altstetten,47.38496,8.49665,Entire home/apt,,4,1,2024-07-10,0.08,1,0,1,
1033361597540638754,Cosy place in Zurich city,11402355,Thi Hoang Thuy,Kreis 4,Langstrasse,47.37574816831563,8.52461016450916,Entire home/apt,129,3,18,2025-06-09,0.95,1,14,5,
1033947306138643369,* Complimentary Upgrade to big modern suite!,344271798,Florian,Kreis 1,Hochschulen,47.37653,8.54335,Entire home/apt,,5,2,2024-10-01,0.11,3,0,1,
1034169446703768717,Lovely apartment in Wiedikon,8776462,Larissa,Kreis 3,Sihlfeld,47.37107,8.5125,Entire home/apt,,3,0,,,1,0,0,
1034583645341953806,"Blueground | Enge, w/d & storage, nr groceries",434204093,Blueground,Kreis 2,Enge,47.3537732,8.5272021,Entire home/apt,217,30,0,,,175,224,0,
1036347479244231274,"Spacious, cozy apartment",159129360,Rosaly,Kreis 11,Affoltern,47.416710270366124,8.514774446141928,Entire home/apt,86,14,0,,,1,338,0,
1036370735840674245,Apartment close to Oerlikon Station,15476028,Pasquale,Kreis 11,Seebach,47.4143668,8.5452768,Entire home/apt,115,2,20,2025-01-03,1.05,1,7,8,
1036850798381206910,Cosy 1BR Central - Letzigrund,3528377,Marc,Kreis 4,Hard,47.38317,8.50907,Entire home/apt,,1,62,2024-12-28,3.32,7,0,28,
1036907730334393281,Lake side 2 bedroom apartment,50589115,Yuan,Kreis 2,Enge,47.35236,8.53108,Entire home/apt,,1,2,2024-06-16,0.11,4,0,0,
1037481994246318563,Room to rent in Wiedikon,364383726,,Kreis 3,Alt-Wiedikon,47.3667574,8.5225984,Private room,,3,3,2025-05-06,0.24,1,0,2,
1037623657569677140,Well located cosy flat in Zürich,247666994,Gabriel,Kreis 11,Oerlikon,47.41136,8.54429,Entire home/apt,102,4,5,2025-06-08,0.27,1,11,2,
1038249309870206251,Cosy flat in Züri,303566935,Denisa,Kreis 9,Albisrieden,47.37726,8.49081,Entire home/apt,95,10,0,,,1,208,0,
1038362754098633532,Calm & cozy apartment in Zurich,76117871,Carla,Kreis 9,Albisrieden,47.36883930901623,8.494167154937069,Entire home/apt,110,5,10,2025-06-16,1.20,1,73,10,
1038437041525299903,Zurich Home,194574280,Shaheen,Kreis 3,Sihlfeld,47.380736,8.5033162,Private room,67,2,1,2025-05-17,0.71,1,28,1,
1038485119889689068,Cozy Room as Home in Oerlikon,280970058,Svitlana,Kreis 11,Oerlikon,47.40888,8.54351,Private room,74,3,33,2025-06-20,2.35,2,7,22,
1038533605441117872,Schickes Zürcher Loft: Ein zentrales Juwel.,546375378,Gerald Asamoa,Kreis 9,Altstetten,47.38765,8.49747,Entire home/apt,121,2,26,2025-06-15,1.39,2,158,13,
1038542865619833345,BoutiqueApartment | KingSize | 700Mbps | SmartTV,520530873,Nora,Kreis 4,Werd,47.37289,8.52501,Entire home/apt,348,1,69,2025-05-29,3.67,9,136,44,
1038862807395965046,Exclusive Apt w garden in Zurich,40456896,Michael,Kreis 7,Witikon,47.35584,8.58201,Entire home/apt,450,3,2,2024-03-16,0.11,1,204,0,
1039784472114293938,STAYY The River with a breathtaking view,38886244,Patrick,Kreis 10,Höngg,47.3994173,8.495862299999999,Entire home/apt,212,1,20,2025-06-13,1.08,5,334,8,
1039821168916260199,Sonnige Wohnung in Wipkingen,31846812,Angelique,Kreis 10,Wipkingen,47.39645934912014,8.524295076721184,Entire home/apt,,3,2,2024-04-10,0.11,1,0,0,
1039981776877444033,Cozy and bright apartment,274683567,Michele,Kreis 9,Albisrieden,47.37572,8.49078,Entire home/apt,,2,1,2024-01-14,0.06,1,0,0,
1040520308711731984,Modern flat 2mn  from train st.,20858216,Valmira,Kreis 9,Altstetten,47.39036102776163,8.486805269337255,Entire home/apt,147,1,9,2025-06-18,0.86,2,68,9,
1040983842976153791,STAYY The River cozy studio by the river,38886244,Patrick,Kreis 10,Höngg,47.3994173,8.495862299999999,Entire home/apt,170,1,23,2025-05-30,1.26,5,294,13,
1041231063653836522,"Gorgeous apartment!, spacious, equipped, central",13200882,Julian,Kreis 8,Mühlebach,47.3581404,8.5562417,Entire home/apt,,30,0,,,1,0,0,
1044006576529555929,Zurich's Practical & Spacious Apartment,1229459,Swissstay,Kreis 8,Weinegg,47.36113,8.55987,Entire home/apt,243,2,21,2025-06-05,1.14,77,82,17,
1044264572954472377,Gemütliche und zentrale 4 Zimmer Whng. nahe See,69906045,Lukas,Kreis 2,Enge,47.3630923,8.533344,Entire home/apt,,3,2,2024-01-24,0.11,1,0,0,
1044812044239500257,"Blueground | Oerlikon, storage & w/d, nr tram",434204093,Blueground,Kreis 11,Seebach,47.41578,8.55538,Entire home/apt,254,30,1,2024-04-16,0.07,175,88,0,
1044906947423716407,Standard Double room - Zurich center,544455683,Zafer,Kreis 4,Langstrasse,47.379235,8.5276371,Private room,165,1,8,2025-05-30,0.44,2,353,6,
1045403962548102293,Cosy & Centrally located,9568222,Mathilde,Kreis 4,Werd,47.37215,8.52336,Entire home/apt,190,3,7,2025-06-10,0.58,1,65,7,
1046303969039598269,Cosy room in central Zurich,484741272,Andrea,Kreis 6,Oberstrass,47.38103,8.54678,Private room,160,4,0,,,1,87,0,
1047024288876535162,Stylish 1BR in the city center - Baron 25,1314526,Giancarlo,Kreis 8,Seefeld,47.35436259999999,8.5575353,Entire home/apt,208,4,0,,,78,0,0,
1047072671042838474,Spacious 1BR near Opera - Mill 5.43,1314526,Giancarlo,Kreis 8,Mühlebach,47.3637421,8.551621,Entire home/apt,148,2,0,,,78,0,0,
1047767922613145683,Urban Oasis with Queen Bed and City View (BE-44),25291258,Delta,Kreis 3,Sihlfeld,47.3750137,8.515848499999999,Entire home/apt,110,1,36,2025-06-27,1.97,34,264,21,
1047786868760736508,Cozy studio in the city center - Mill 5.32,1314526,Giancarlo,Kreis 8,Mühlebach,47.3637421,8.551621,Entire home/apt,171,2,6,2025-06-09,2.09,78,6,6,
1047837378777791990,Stylish 1BR near lake and Opera (Flower 52),1314526,Giancarlo,Kreis 8,Seefeld,47.361173,8.550597999999999,Entire home/apt,222,2,22,2025-06-25,2.37,78,32,22,
1047876252571293525,Nice studio in the city center - Vineyard 11,1314526,Giancarlo,Kreis 6,Unterstrass,47.3827157,8.5438948,Entire home/apt,167,2,7,2025-04-26,1.28,78,70,7,
