id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1348555243421860600,Double bedroom in family home.,32144781,Joanne,,Fingal,53.36460048822262,-6.450206693400765,Private room,,1,1,2025-04-06,0.18,1,0,1,
1348793620591159127,Cozy cottage - 5 minute walk to city center.,29429698,Henrique,,Dublin City,53.34938,-6.28395,Entire home/apt,,3,2,2025-08-04,0.70,1,0,2,
1349134408383325597,Brand new Studio in central area,465665833,Diogo,,Dublin City,53.3557053,-6.2646774,Entire home/apt,84,1,33,2025-08-27,4.63,15,44,33,
1349196780637262644,"Cozy Ensuite Double Room, Dublin",667245493,Luana,,Dublin City,53.35638,-6.27478,Private room,,30,0,,,6,0,0,
1349214591901667050,Peaceful Single Room Dublin,667245493,Luana,,Dublin City,53.358266010509624,-6.271887810203285,Private room,,30,0,,,6,0,0,
1349219710692348252,Cozy & International Shared House in Dublin,667245493,Luana,,Dublin City,53.35993176328441,-6.27342577496377,Private room,,30,0,,,6,0,0,
1349240752267236113,Lovely flat southside of Dublin,465665833,Diogo,,Dublin City,53.3425893,-6.2792749,Entire home/apt,73,1,54,2025-09-15,7.40,15,11,54,
1349833015139192084,Twin bedroom with 2 single beds,380016817,Andrii,,Dublin City,53.3802597,-6.2954887,Private room,,30,0,,,4,0,0,
1349885933528819698,"A cozy room in Adamstown, Dublin",241583706,Manali,,South Dublin,53.341679738002505,-6.474337939986757,Private room,,1,0,,,1,0,0,
1349911711813941209,Male only - bed in shared twin students room,380016817,Andrii,,Dublin City,53.3802597,-6.2954887,Shared room,,30,0,,,4,0,0,
1349936793177794704,Female only bed in shared student twin room,380016817,Andrii,,Dublin City,53.3802597,-6.2954887,Shared room,,30,0,,,4,0,0,
1349950281622725055,Cosy Stoneybatter Home,27551458,Gemma,,Dublin City,53.35083,-6.29046,Private room,124,2,8,2025-08-24,1.31,1,239,8,
1350683081925655108,Charming Stoneybatter Stay,570546776,Katie,,Dublin City,53.35099007898497,-6.284157667024537,Entire home/apt,,2,12,2025-08-31,3.30,1,10,12,
