id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
50866560,Stylish Old Town Stay – Perfect for 4 Guests,149682076,Dmitrijs,,VecpilsÄta,56.949058532714844,24.10845947265625,Entire home/apt,45,1,31,2025-08-29,0.60,6,312,12,
50872528,Stylish Old Town Stay – Perfect for 2 Guests,149682076,Dmitrijs,,VecpilsÄta,56.949058532714844,24.10845947265625,Entire home/apt,46,1,43,2025-08-23,0.84,6,333,9,
50872700,Stylish penthouse in the very center of old Riga,149682076,Dmitrijs,,VecpilsÄta,56.949058532714844,24.10845947265625,Entire home/apt,43,1,79,2025-09-04,1.54,6,354,17,
50872896,"Central Old Town Apt – 4 guests, Walk Everywhere",149682076,Dmitrijs,,VecpilsÄta,56.949058532714844,24.10845947265625,Entire home/apt,36,1,66,2025-09-21,1.29,6,335,14,
50947991,Beautiful apartment in residential complex in riga center,258798062,Alonso,,Avoti,56.95013,24.12624,Entire home/apt,32,5,12,2022-08-02,0.24,1,365,0,
50999078,"Cozy apartament , 15 minutes from center",412226298,Julija,,Ä¶engarags,56.91675,24.18661,Entire home/apt,35,2,97,2025-08-17,1.94,4,359,26,
51010273,Romantic Antique Style Apartment for two in centre,180741352,Hanna,,Avoti,56.94877,24.14569,Entire home/apt,,1,19,2024-09-01,0.46,2,0,0,
51017725,Romantic Spirit in Riga,50190197,Sergejs,,Sarkandaugava,56.992599,24.125105,Entire home/apt,35,4,0,,,4,52,0,
51033130,Studio by Riga Old Town 1,147307942,Ramune,,Centrs,56.949429,24.121223,Entire home/apt,,2,22,2025-07-14,0.43,4,0,6,
51161394,Riverside Guest House Riga Apartments,410905558,Janis,,VecmÄ«lgrÄvis,57.02859,24.10744,Entire home/apt,53,7,0,,,1,88,0,
51190360,Riga Old Town Modern Apartment 2,23628608,Alexander,,VecpilsÄta,56.94754,24.11304,Entire home/apt,57,1,30,2025-08-29,0.60,4,90,3,
51200695,"Studio, Studio, TV(Netflix), Design, Parking",201101134,Ilze,,BieriÅi,56.92514,24.0799,Entire home/apt,54,1,23,2023-09-14,0.47,17,356,0,
51257334,"Modern apartment with jacuzzi & 55"" TV",415016658,Antons,,DÄrzciems,56.94538,24.17081,Entire home/apt,52,3,0,,,1,364,0,
51316612,Riga Park View Library,92775923,Anastasija,,Centrs,56.950687,24.120552,Entire home/apt,68,2,98,2025-09-15,1.95,1,101,12,
51347021,Lovely one bedroom apartment with parking,353647695,Gundega,,Avoti,56.95037,24.12739,Entire home/apt,,3,90,2025-08-04,1.79,2,234,14,
51501981,Room #1 at Valdemara - Cozy room in Riga Center,417173527,Marina,,Centrs,56.96619,24.1295,Private room,14,90,1,2023-06-01,0.04,17,365,0,
51506297,Old Town Сute Flat 2 bedrooms 2 baths,23628608,Alexander,,VecpilsÄta,56.946842193603516,24.113651275634766,Entire home/apt,67,2,25,2025-08-28,0.50,4,96,6,
51510774,Old Town St. Peter's Church next to my balcony,357781782,Laura,,VecpilsÄta,56.94642,24.10821,Entire home/apt,40,1,201,2025-09-12,4.02,3,339,61,
51511125,Old Riga Kaleju One Bedroom Apartment with Terrace,7661453,Janis,,Maskavas forÅ¡tate,56.94442,24.11282,Entire home/apt,,1,5,2024-12-14,0.10,72,0,1,
51558493,Cozy and compact apartment in Riga Center,416656181,Jānis,,Centrs,56.95029,24.12125,Entire home/apt,41,2,95,2025-09-17,1.91,1,360,23,
51581114,Old Town St. Peters Church next to my terrace,357781782,Laura,,VecpilsÄta,56.94761,24.10816,Entire home/apt,38,1,245,2025-09-14,4.90,3,340,65,
51591404,Room #3 at Valdemara street,417173527,Marina,,Centrs,56.96808,24.13069,Private room,,90,1,2022-08-18,0.03,17,365,0,
51591407,Room #4 at Valdemara - Comfy room in Riga Center,417173527,Marina,,Centrs,56.96634,24.12968,Private room,14,90,1,2025-03-31,0.16,17,235,1,
51591812,Room #5 at Valdemara - cool room in Riga Center,417173527,Marina,,Brasa,56.96782,24.13102,Private room,14,90,0,,,17,365,0,
51591878,Room #6 at Valdemara - Lovely room in Riga Center,417173527,Marina,,Centrs,56.96653,24.13072,Private room,14,90,0,,,17,365,0,
51591961,Room #7 at Valdemara - Nice room in Riga Centre,417173527,Marina,,Centrs,56.96849,24.12948,Private room,14,90,0,,,17,365,0,
51592203,Room #1 at A.Caka iela 59 street - Central located,417173527,Marina,,Avoti,56.95401,24.13504,Private room,15,90,0,,,17,365,0,
51592486,Nice Studio apartment 3 km from the Old Town,392791079,Sintija,,TorÅakalns,56.92736,24.08675,Entire home/apt,31,3,13,2025-06-17,0.27,7,245,2,
51593015,Room #3 at A.Caka iela 59 street - Classy room,417173527,Marina,,Avoti,56.95437,24.13518,Private room,17,90,1,2024-06-11,0.06,17,365,0,
51593127,Room #4 at A.Caka iela 59 street - Central Riga,417173527,Marina,,Avoti,56.95501,24.13458,Private room,15,90,0,,,17,365,0,
51593197,Room #5 at A.Caka iela 59 street - Classy room,417173527,Marina,,Centrs,56.95614,24.13455,Private room,17,90,1,2024-06-12,0.06,17,365,0,
51593289,Room #6 at A.Caka iela 59 street - Cozy room,417173527,Marina,,Centrs,56.95555,24.1337,Private room,15,90,0,,,17,365,0,
51593434,Room #7 at A.Caka iela 59 street - Practical room,417173527,Marina,,Avoti,56.9543,24.13429,Private room,17,90,1,2022-06-03,0.02,17,365,0,
51597460,Cosy|Stylish| Old Town Riga,417985325,Oleg,,VecpilsÄta,56.94596620799798,24.108712735994818,Entire home/apt,33,1,314,2025-09-14,6.27,1,182,76,
51608566,Room #1 at Gogola 13 street - cozy and peaceful,417173527,Marina,,Maskavas forÅ¡tate,56.94494,24.12533,Private room,,90,1,2022-12-31,0.03,17,365,0,
51608680,Room #2 at Gogola 13 street - classy and simple,417173527,Marina,,Maskavas forÅ¡tate,56.94437,24.12382,Private room,14,90,0,,,17,241,0,
51608795,Room #4 at Gogola 13 street in Riga,417173527,Marina,,Maskavas forÅ¡tate,56.94334,24.12404,Private room,14,90,0,,,17,284,0,
51608823,Room #5 at Gogola 13 street in Riga,417173527,Marina,,Maskavas forÅ¡tate,56.94456,24.12495,Private room,18,90,0,,,17,365,0,
51608859,Room #6 at Gogola 13 street in Riga,417173527,Marina,,Maskavas forÅ¡tate,56.94495,24.12353,Private room,,90,0,,,17,365,0,
51615400,Grīziņkalns 4 room apartment | Free parking,97660938,Oskars,,GrÄ«ziÅkalns,56.95603,24.15107,Entire home/apt,53,4,148,2025-09-10,2.97,14,95,48,
51646369,Your home away from home. Parking +15eur/n,32364125,Dace,,Centrs,56.95752,24.12309,Entire home/apt,,1,11,2025-08-18,0.42,18,0,4,
51661192,Cozy Family River View Flat Near The Beach Seaside,418528240,Liudmila,,DaugavgrÄ«va,57.03904,24.03548,Entire home/apt,45,2,53,2025-08-29,1.07,2,232,14,
51686873,Lacplesa Cozy Central Apartment,3824562,Nikita,,Centrs,56.954403,24.124649,Entire home/apt,107,3,21,2025-05-05,0.42,14,248,5,
51724332,Privat large bedroom in 2 bedroom Apt in centre,4652968,Mira,,Avoti,56.953,24.13803,Private room,18,3,1,2021-10-18,0.02,13,0,0,
51726451,Fantastic studio apartment in the Heart of Riga,419052257,Andrejs,,Centrs,56.948837,24.118902,Entire home/apt,39,2,35,2025-09-15,0.71,2,352,2,
51739750,Modern Studio In Central Location w/ FREE GUIDE,83275598,Bearsleys,,Avoti,56.95111,24.12819,Entire home/apt,43,3,126,2025-09-21,2.54,10,334,12,
51766661,Lovely Studio apartment in the heart of Riga,419052257,Andrejs,,Centrs,56.9496,24.1192,Entire home/apt,39,2,63,2025-09-12,1.29,2,365,6,
51790045,"Patio, parking, 2 bathrooms, exclusive building",12840676,Ieva,,Ägenskalns,56.93364219999999,24.0770562,Entire home/apt,,1,4,2023-09-24,0.11,4,0,0,
51797011,Old Town St. Peter's Church in front of my balcony,357781782,Laura,,VecpilsÄta,56.94794,24.11003,Entire home/apt,31,1,236,2025-09-08,4.75,3,332,81,
51801152,Perfect stay for your holidays *.*,32364125,Dace,,Centrs,56.95919,24.12343,Entire home/apt,,1,20,2025-08-19,0.94,18,0,9,
51841835,Dream Location | Guest Favorite |,314395272,Martin,,Centrs,56.94883728027344,24.1189022064209,Entire home/apt,44,1,152,2025-09-21,3.06,128,114,51,
51901103,Apartment with Garden,116127869,Anna,,Zasulauks,56.94586,24.05398,Entire home/apt,48,7,84,2025-09-16,1.70,1,356,26,
51919154,Triada apartament near the park and river Daugava,2130081,Sandra,,Ägenskalns,56.94341,24.08934,Entire home/apt,,3,0,,,2,0,0,
