id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
684671654331965765,Apartamento familiar en el barrio Antiguo,64635452,Mikel,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.30799917697894,-2.0058290382823296,Entire home/apt,250,2,25,2025-06-25,0.71,1,28,20,ESFCTU00002000800029453900000000000000000000ESS032569   / REATE ESS03256
684900585167358752,Habitaciones y preciosa terraza junto al río,472986516,Rafael,Ãlava,ArmiÃ±Ã³n,42.72408135356824,-2.872244005925395,Private room,48,1,80,2025-06-22,3.33,2,330,42,LVI00063
685251124616139927,Habitación moderna a estrenar con vistas,473045996,Telmo,Vizcaya,Bilbao,43.25994,-2.92137,Private room,170,2,9,2023-09-24,0.26,2,27,0,
685269800891185841,Cozy and Bright in La Arena Beach,473058883,Borja,Vizcaya,Zierbena,43.349708,-3.111175,Entire home/apt,127,1,30,2025-05-17,0.86,1,130,6,EBI0126
685322857635479815,Habitación elegante a estrenar con baño privado,473045996,Telmo,Vizcaya,Bilbao,43.2599,-2.92145,Private room,,2,5,2023-09-29,0.14,2,360,0,
685517869397168289,Cómoda habitación en Bilbao.,473145400,Laura Cristina,Vizcaya,Bilbao,43.25058,-2.92182,Private room,31,1,12,2022-11-18,0.34,1,344,0,
686118245377958731,Preciosa habitación con terraza y vistas al mar,124896938,Mikel,GuipÃºzcoa,Aia,43.23798,-2.15021,Private room,48,2,65,2025-06-25,1.86,1,138,23,
686219479540318513,Lujoso apartamento en Bilbao,334053762,Usoa,Vizcaya,Bilbao,43.26225,-2.92594,Entire home/apt,252,2,17,2024-08-20,0.48,1,356,2,
686705863952757959,OT Residence: 5 bed / 4 bath (190sqm) in Old Town,34111511,Javier,Vizcaya,Bilbao,43.25655752984057,-2.9226673534423853,Entire home/apt,382,2,145,2025-06-24,5.62,2,196,73,ESFCTU00004802600031860000000000000000000000EBI019574
686746499652227376,Precioso alojamiento con piscina,10887028,Alexander,Vizcaya,Mungai,43.303510284831,-2.8426842391490936,Private room,,360,27,2024-08-15,0.77,1,177,7,LBI00528
686750646965374617,ESPECTACULAR PISO FRENTE AL MAR + PARKING ESS00138,460671358,Trausa,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31450299999999,-1.991098,Entire home/apt,430,3,65,2025-06-26,1.90,1,54,22,ESS00138
